Date,District,Vegetable,Sales (kg)
8/13/24,Batticaloa,Pumpkins,119750
8/13/24,Batticaloa,Spinach,124750
8/13/24,Jaffna,Carrots,18750
8/13/24,Jaffna,Beans,59000
8/13/24,Jaffna,Cabbage,12750
8/13/24,Jaffna,Tomatoes,91750
8/13/24,Jaffna,Potatoes,77750
8/13/24,Jaffna,Brinjals,66750
8/13/24,Jaffna,Pumpkins,89000
8/13/24,Jaffna,Spinach,113750
8/14/24,Colombo,Carrots,379800
8/14/24,Colombo,Beans,54900
8/14/24,Colombo,Cabbage,332100
8/14/24,Colombo,Tomatoes,289800
8/14/24,Colombo,Potatoes,223200
8/14/24,Colombo,Brinjals,145800
8/14/24,Colombo,Pumpkins,83700
8/14/24,Colombo,Spinach,389700
8/14/24,Kandy,Carrots,217200
8/14/24,Kandy,Beans,63000
8/14/24,Kandy,Cabbage,234000
8/14/24,Kandy,Tomatoes,96600
8/14/24,Kandy,Potatoes,282600
8/14/24,Kandy,Brinjals,106800
8/14/24,Kandy,Pumpkins,73200
8/14/24,Kandy,Spinach,238200
8/14/24,Batticaloa,Carrots,107250
8/14/24,Batticaloa,Beans,85250
8/14/24,Batticaloa,Cabbage,52500
8/14/24,Batticaloa,Tomatoes,73000
8/14/24,Batticaloa,Potatoes,123750
8/14/24,Batticaloa,Brinjals,16500
8/14/24,Batticaloa,Pumpkins,109750
8/14/24,Batticaloa,Spinach,68500
8/14/24,Jaffna,Carrots,49750
8/14/24,Jaffna,Beans,32750
8/14/24,Jaffna,Cabbage,14750
8/14/24,Jaffna,Tomatoes,93500
8/14/24,Jaffna,Potatoes,71000
8/14/24,Jaffna,Brinjals,41750
8/14/24,Jaffna,Pumpkins,55750
8/14/24,Jaffna,Spinach,38000
8/15/24,Colombo,Carrots,270000
8/15/24,Colombo,Beans,62100
8/15/24,Colombo,Cabbage,154800
8/15/24,Colombo,Tomatoes,378000
8/15/24,Colombo,Potatoes,144000
8/15/24,Colombo,Brinjals,151200
8/15/24,Colombo,Pumpkins,176400
8/15/24,Colombo,Spinach,161100
8/15/24,Kandy,Carrots,193800
8/15/24,Kandy,Beans,51600
8/15/24,Kandy,Cabbage,133800
8/15/24,Kandy,Tomatoes,125400
8/15/24,Kandy,Potatoes,153000
8/15/24,Kandy,Brinjals,174000
8/15/24,Kandy,Pumpkins,31800
8/15/24,Kandy,Spinach,129000
8/15/24,Batticaloa,Carrots,80250
8/15/24,Batticaloa,Beans,20000
8/15/24,Batticaloa,Cabbage,83250
8/15/24,Batticaloa,Tomatoes,24250
8/15/24,Batticaloa,Potatoes,87750
8/15/24,Batticaloa,Brinjals,108250
8/15/24,Batticaloa,Pumpkins,18750
8/15/24,Batticaloa,Spinach,93500
8/15/24,Jaffna,Carrots,46000
8/15/24,Jaffna,Beans,73750
8/15/24,Jaffna,Cabbage,57000
8/15/24,Jaffna,Tomatoes,25000
8/15/24,Jaffna,Potatoes,22750
8/15/24,Jaffna,Brinjals,17000
8/15/24,Jaffna,Pumpkins,79500
8/15/24,Jaffna,Spinach,109000
8/16/24,Colombo,Carrots,337500
8/16/24,Colombo,Beans,88200
8/16/24,Colombo,Cabbage,79200
8/16/24,Colombo,Tomatoes,72900
8/16/24,Colombo,Potatoes,90000
8/16/24,Colombo,Brinjals,345600
8/16/24,Colombo,Pumpkins,190800
8/16/24,Colombo,Spinach,68400
8/16/24,Kandy,Carrots,51000
8/16/24,Kandy,Beans,48600
8/16/24,Kandy,Cabbage,103800
8/16/24,Kandy,Tomatoes,40800
8/16/24,Kandy,Potatoes,156600
8/16/24,Kandy,Brinjals,172800
8/16/24,Kandy,Pumpkins,208800
8/16/24,Kandy,Spinach,190800
8/16/24,Batticaloa,Carrots,109750
8/16/24,Batticaloa,Beans,53000
8/16/24,Batticaloa,Cabbage,75500
8/16/24,Batticaloa,Tomatoes,118250
8/16/24,Batticaloa,Potatoes,55750
8/16/24,Batticaloa,Brinjals,115750
8/16/24,Batticaloa,Pumpkins,63500
8/16/24,Batticaloa,Spinach,108500
8/16/24,Jaffna,Carrots,84250
8/16/24,Jaffna,Beans,95000
8/16/24,Jaffna,Cabbage,61000
8/16/24,Jaffna,Tomatoes,118000
8/16/24,Jaffna,Potatoes,115750
8/16/24,Jaffna,Brinjals,86250
8/16/24,Jaffna,Pumpkins,48500
8/16/24,Jaffna,Spinach,23250
8/17/24,Colombo,Carrots,225000
8/17/24,Colombo,Beans,120600
8/17/24,Colombo,Cabbage,391500
8/17/24,Colombo,Tomatoes,236700
8/17/24,Colombo,Potatoes,87300
8/17/24,Colombo,Brinjals,156600
8/17/24,Colombo,Pumpkins,185400
8/17/24,Colombo,Spinach,327600
8/17/24,Kandy,Carrots,69600
8/17/24,Kandy,Beans,247200
8/17/24,Kandy,Cabbage,261600
8/17/24,Kandy,Tomatoes,204000
8/17/24,Kandy,Potatoes,75600
8/17/24,Kandy,Brinjals,106800
8/17/24,Kandy,Pumpkins,239400
8/17/24,Kandy,Spinach,245400
8/17/24,Batticaloa,Carrots,112000
8/17/24,Batticaloa,Beans,15500
8/17/24,Batticaloa,Cabbage,34750
8/17/24,Batticaloa,Tomatoes,65500
8/17/24,Batticaloa,Potatoes,96500
8/17/24,Batticaloa,Brinjals,87500
8/17/24,Batticaloa,Pumpkins,99250
8/17/24,Batticaloa,Spinach,86500
8/17/24,Jaffna,Carrots,43250
8/17/24,Jaffna,Beans,125000
8/17/24,Jaffna,Cabbage,55500
8/17/24,Jaffna,Tomatoes,80750
8/17/24,Jaffna,Potatoes,116500
8/17/24,Jaffna,Brinjals,107250
8/17/24,Jaffna,Pumpkins,58500
8/17/24,Jaffna,Spinach,46750
8/18/24,Colombo,Carrots,404100
8/18/24,Colombo,Beans,352800
8/18/24,Colombo,Cabbage,215100
8/18/24,Colombo,Tomatoes,146700
8/18/24,Colombo,Potatoes,295200
8/18/24,Colombo,Brinjals,310500
8/18/24,Colombo,Pumpkins,103500
8/18/24,Colombo,Spinach,96300
8/18/24,Kandy,Carrots,211200
8/18/24,Kandy,Beans,204600
8/18/24,Kandy,Cabbage,189000
8/18/24,Kandy,Tomatoes,99600
8/18/24,Kandy,Potatoes,132600
8/18/24,Kandy,Brinjals,117600
8/18/24,Kandy,Pumpkins,74400
8/18/24,Kandy,Spinach,147600
8/18/24,Batticaloa,Carrots,25250
8/18/24,Batticaloa,Beans,118500
8/18/24,Batticaloa,Cabbage,42000
8/18/24,Batticaloa,Tomatoes,109500
8/18/24,Batticaloa,Potatoes,91250
8/18/24,Batticaloa,Brinjals,106500
8/18/24,Batticaloa,Pumpkins,100750
8/18/24,Batticaloa,Spinach,18500
8/18/24,Jaffna,Carrots,117250
8/18/24,Jaffna,Beans,88250
8/18/24,Jaffna,Cabbage,78500
8/18/24,Jaffna,Tomatoes,39250
8/18/24,Jaffna,Potatoes,45250
8/18/24,Jaffna,Brinjals,41000
8/18/24,Jaffna,Pumpkins,37750
8/18/24,Jaffna,Spinach,86750
8/19/24,Colombo,Carrots,391500
8/19/24,Colombo,Beans,230400
8/19/24,Colombo,Cabbage,414900
8/19/24,Colombo,Tomatoes,340200
8/19/24,Colombo,Potatoes,225900
8/19/24,Colombo,Brinjals,224100
8/19/24,Colombo,Pumpkins,446400
8/19/24,Colombo,Spinach,198000
8/19/24,Kandy,Carrots,83400
8/19/24,Kandy,Beans,160200
8/19/24,Kandy,Cabbage,100200
8/19/24,Kandy,Tomatoes,219600
8/19/24,Kandy,Potatoes,285000
8/19/24,Kandy,Brinjals,153600
8/19/24,Kandy,Pumpkins,196200
8/19/24,Kandy,Spinach,291600
8/19/24,Batticaloa,Carrots,102500
8/19/24,Batticaloa,Beans,114500
8/19/24,Batticaloa,Cabbage,83000
8/19/24,Batticaloa,Tomatoes,57500
8/19/24,Batticaloa,Potatoes,41750
8/19/24,Batticaloa,Brinjals,48500
8/19/24,Batticaloa,Pumpkins,34250
8/19/24,Batticaloa,Spinach,109000
8/19/24,Jaffna,Carrots,64750
8/19/24,Jaffna,Beans,25250
8/19/24,Jaffna,Cabbage,41750
8/19/24,Jaffna,Tomatoes,53250
8/19/24,Jaffna,Potatoes,96000
8/19/24,Jaffna,Brinjals,122000
8/19/24,Jaffna,Pumpkins,107000
8/19/24,Jaffna,Spinach,69500
8/20/24,Colombo,Carrots,122400
8/20/24,Colombo,Beans,93600
8/20/24,Colombo,Cabbage,88200
8/20/24,Colombo,Tomatoes,108900
8/20/24,Colombo,Potatoes,279000
8/20/24,Colombo,Brinjals,45000
8/20/24,Colombo,Pumpkins,392400
8/20/24,Colombo,Spinach,298800
8/20/24,Kandy,Carrots,217800
8/20/24,Kandy,Beans,295800
8/20/24,Kandy,Cabbage,136800
8/20/24,Kandy,Tomatoes,36600
8/20/24,Kandy,Potatoes,244200
8/20/24,Kandy,Brinjals,90600
8/20/24,Kandy,Pumpkins,159000
8/20/24,Kandy,Spinach,78600
8/20/24,Batticaloa,Carrots,109250
8/20/24,Batticaloa,Beans,41750
8/20/24,Batticaloa,Cabbage,89750
8/20/24,Batticaloa,Tomatoes,47250
8/20/24,Batticaloa,Potatoes,65000
8/20/24,Batticaloa,Brinjals,110250
8/20/24,Batticaloa,Pumpkins,78750
8/20/24,Batticaloa,Spinach,23250
8/20/24,Jaffna,Carrots,107000
8/20/24,Jaffna,Beans,105000
8/20/24,Jaffna,Cabbage,24750
8/20/24,Jaffna,Tomatoes,57000
8/20/24,Jaffna,Potatoes,71500
8/20/24,Jaffna,Brinjals,116250
8/20/24,Jaffna,Pumpkins,86250
8/20/24,Jaffna,Spinach,66250
8/21/24,Colombo,Carrots,95400
8/21/24,Colombo,Beans,253800
8/21/24,Colombo,Cabbage,168300
8/21/24,Colombo,Tomatoes,171900
8/21/24,Colombo,Potatoes,418500
8/21/24,Colombo,Brinjals,325800
8/21/24,Colombo,Pumpkins,126000
8/21/24,Colombo,Spinach,407700
8/21/24,Kandy,Carrots,141600
8/21/24,Kandy,Beans,128400
8/21/24,Kandy,Cabbage,52800
8/21/24,Kandy,Tomatoes,89400
8/21/24,Kandy,Potatoes,167400
8/21/24,Kandy,Brinjals,157200
8/21/24,Kandy,Pumpkins,173400
8/21/24,Kandy,Spinach,166200
8/21/24,Batticaloa,Carrots,105500
8/21/24,Batticaloa,Beans,107750
8/21/24,Batticaloa,Cabbage,83500
8/21/24,Batticaloa,Tomatoes,72000
8/21/24,Batticaloa,Potatoes,48000
8/21/24,Batticaloa,Brinjals,77750
8/21/24,Batticaloa,Pumpkins,12750
8/21/24,Batticaloa,Spinach,42500
8/21/24,Jaffna,Carrots,95750
8/21/24,Jaffna,Beans,101000
8/21/24,Jaffna,Cabbage,73750
8/21/24,Jaffna,Tomatoes,39750
8/21/24,Jaffna,Potatoes,109750
8/21/24,Jaffna,Brinjals,73750
8/21/24,Jaffna,Pumpkins,81000
8/21/24,Jaffna,Spinach,51000
8/22/24,Colombo,Carrots,298800
8/22/24,Colombo,Beans,192600
8/22/24,Colombo,Cabbage,163800
8/22/24,Colombo,Tomatoes,416700
8/22/24,Colombo,Potatoes,221400
8/22/24,Colombo,Brinjals,92700
8/22/24,Colombo,Pumpkins,275400
8/22/24,Colombo,Spinach,442800
8/22/24,Kandy,Carrots,33000
8/22/24,Kandy,Beans,106200
8/22/24,Kandy,Cabbage,231600
8/22/24,Kandy,Tomatoes,232200
8/22/24,Kandy,Potatoes,54600
8/22/24,Kandy,Brinjals,218400
8/22/24,Kandy,Pumpkins,185400
8/22/24,Kandy,Spinach,118800
8/22/24,Batticaloa,Carrots,19750
8/22/24,Batticaloa,Beans,117000
8/22/24,Batticaloa,Cabbage,49000
8/22/24,Batticaloa,Tomatoes,48000
8/22/24,Batticaloa,Potatoes,75750
8/22/24,Batticaloa,Brinjals,86750
8/22/24,Batticaloa,Pumpkins,18250
8/22/24,Batticaloa,Spinach,54000
8/22/24,Jaffna,Carrots,48000
8/22/24,Jaffna,Beans,70250
8/22/24,Jaffna,Cabbage,119500
8/22/24,Jaffna,Tomatoes,36500
8/22/24,Jaffna,Potatoes,15500
8/22/24,Jaffna,Brinjals,82250
8/22/24,Jaffna,Pumpkins,35250
8/22/24,Jaffna,Spinach,17250
8/23/24,Colombo,Carrots,267300
8/23/24,Colombo,Beans,168300
8/23/24,Colombo,Cabbage,320400
8/23/24,Colombo,Tomatoes,60300
8/23/24,Colombo,Potatoes,348300
8/23/24,Colombo,Brinjals,371700
8/23/24,Colombo,Pumpkins,69300
8/23/24,Colombo,Spinach,86400
8/23/24,Kandy,Carrots,250200
8/23/24,Kandy,Beans,276000
8/23/24,Kandy,Cabbage,186000
8/23/24,Kandy,Tomatoes,127200
8/23/24,Kandy,Potatoes,265200
8/23/24,Kandy,Brinjals,271800
8/23/24,Kandy,Pumpkins,201600
8/23/24,Kandy,Spinach,45600
8/23/24,Batticaloa,Carrots,69000
8/23/24,Batticaloa,Beans,38000
8/23/24,Batticaloa,Cabbage,85000
8/23/24,Batticaloa,Tomatoes,113250
8/23/24,Batticaloa,Potatoes,104750
8/23/24,Batticaloa,Brinjals,112000
8/23/24,Batticaloa,Pumpkins,72250
8/23/24,Batticaloa,Spinach,31250
8/23/24,Jaffna,Carrots,86000
8/23/24,Jaffna,Beans,40750
8/23/24,Jaffna,Cabbage,119750
8/23/24,Jaffna,Tomatoes,75250
8/23/24,Jaffna,Potatoes,52500
8/23/24,Jaffna,Brinjals,116000
8/23/24,Jaffna,Pumpkins,118000
8/23/24,Jaffna,Spinach,12750
8/24/24,Colombo,Carrots,82800
8/24/24,Colombo,Beans,130500
8/24/24,Colombo,Cabbage,188100
8/24/24,Colombo,Tomatoes,324000
8/24/24,Colombo,Potatoes,193500
8/24/24,Colombo,Brinjals,193500
8/24/24,Colombo,Pumpkins,449100
8/24/24,Colombo,Spinach,358200
8/24/24,Kandy,Carrots,249600
8/24/24,Kandy,Beans,126600
8/24/24,Kandy,Cabbage,76800
8/24/24,Kandy,Tomatoes,57000
8/24/24,Kandy,Potatoes,219600
8/24/24,Kandy,Brinjals,85200
8/24/24,Kandy,Pumpkins,106200
8/24/24,Kandy,Spinach,138600
8/24/24,Batticaloa,Carrots,19250
8/24/24,Batticaloa,Beans,44750
8/24/24,Batticaloa,Cabbage,98500
8/24/24,Batticaloa,Tomatoes,82750
8/24/24,Batticaloa,Potatoes,53500
8/24/24,Batticaloa,Brinjals,80500
8/24/24,Batticaloa,Pumpkins,96000
8/24/24,Batticaloa,Spinach,63000
8/24/24,Jaffna,Carrots,106750
8/24/24,Jaffna,Beans,112000
8/24/24,Jaffna,Cabbage,54000
8/24/24,Jaffna,Tomatoes,28000
8/24/24,Jaffna,Potatoes,30000
8/24/24,Jaffna,Brinjals,50250
8/24/24,Jaffna,Pumpkins,58750
8/24/24,Jaffna,Spinach,96500
8/25/24,Colombo,Carrots,98100
8/25/24,Colombo,Beans,352800
8/25/24,Colombo,Cabbage,306000
8/25/24,Colombo,Tomatoes,146700
8/25/24,Colombo,Potatoes,278100
8/25/24,Colombo,Brinjals,424800
8/25/24,Colombo,Pumpkins,243900
8/25/24,Colombo,Spinach,114300
8/25/24,Kandy,Carrots,136800
8/25/24,Kandy,Beans,78600
8/25/24,Kandy,Cabbage,250200
8/25/24,Kandy,Tomatoes,141000
8/25/24,Kandy,Potatoes,138600
8/25/24,Kandy,Brinjals,37200
8/25/24,Kandy,Pumpkins,289200
8/25/24,Kandy,Spinach,189000
8/25/24,Batticaloa,Carrots,54000
8/25/24,Batticaloa,Beans,117000
8/25/24,Batticaloa,Cabbage,122750
8/25/24,Batticaloa,Tomatoes,18750
8/25/24,Batticaloa,Potatoes,50500
8/25/24,Batticaloa,Brinjals,50000
8/25/24,Batticaloa,Pumpkins,69750
8/25/24,Batticaloa,Spinach,105250
8/25/24,Jaffna,Carrots,69750
8/25/24,Jaffna,Beans,38750
8/25/24,Jaffna,Cabbage,80500
8/25/24,Jaffna,Tomatoes,29000
8/25/24,Jaffna,Potatoes,21500
8/25/24,Jaffna,Brinjals,123000
8/25/24,Jaffna,Pumpkins,16750
8/25/24,Jaffna,Spinach,53750
8/26/24,Colombo,Carrots,389700
8/26/24,Colombo,Beans,306900
8/26/24,Colombo,Cabbage,347400
8/26/24,Colombo,Tomatoes,342900
8/26/24,Colombo,Potatoes,99900
8/26/24,Colombo,Brinjals,189900
8/26/24,Colombo,Pumpkins,70200
8/26/24,Colombo,Spinach,381600
8/26/24,Kandy,Carrots,48600
8/26/24,Kandy,Beans,134400
8/26/24,Kandy,Cabbage,282000
8/26/24,Kandy,Tomatoes,279600
8/26/24,Kandy,Potatoes,132000
8/26/24,Kandy,Brinjals,232200
8/26/24,Kandy,Pumpkins,189000
8/26/24,Kandy,Spinach,169800
8/26/24,Batticaloa,Carrots,41750
8/26/24,Batticaloa,Beans,67750
8/26/24,Batticaloa,Cabbage,40250
8/26/24,Batticaloa,Tomatoes,44000
8/26/24,Batticaloa,Potatoes,69500
8/26/24,Batticaloa,Brinjals,79250
8/26/24,Batticaloa,Pumpkins,23000
8/26/24,Batticaloa,Spinach,113500
8/26/24,Jaffna,Carrots,69250
8/26/24,Jaffna,Beans,45500
8/26/24,Jaffna,Cabbage,31000
8/26/24,Jaffna,Tomatoes,63500
8/26/24,Jaffna,Potatoes,37000
8/26/24,Jaffna,Brinjals,25750
8/26/24,Jaffna,Pumpkins,34250
8/26/24,Jaffna,Spinach,60500
8/27/24,Colombo,Carrots,385200
8/27/24,Colombo,Beans,342000
8/27/24,Colombo,Cabbage,45900
8/27/24,Colombo,Tomatoes,99900
8/27/24,Colombo,Potatoes,400500
8/27/24,Colombo,Brinjals,89100
8/27/24,Colombo,Pumpkins,279000
8/27/24,Colombo,Spinach,120600
8/27/24,Kandy,Carrots,238800
8/27/24,Kandy,Beans,96000
8/27/24,Kandy,Cabbage,71400
8/27/24,Kandy,Tomatoes,88800
8/27/24,Kandy,Potatoes,96000
8/27/24,Kandy,Brinjals,44400
8/27/24,Kandy,Pumpkins,231000
8/27/24,Kandy,Spinach,232800
8/27/24,Batticaloa,Carrots,114250
8/27/24,Batticaloa,Beans,63750
8/27/24,Batticaloa,Cabbage,66750
8/27/24,Batticaloa,Tomatoes,78000
8/27/24,Batticaloa,Potatoes,33000
8/27/24,Batticaloa,Brinjals,116500
8/27/24,Batticaloa,Pumpkins,84750
8/27/24,Batticaloa,Spinach,73500
8/27/24,Jaffna,Carrots,92500
8/27/24,Jaffna,Beans,23250
8/27/24,Jaffna,Cabbage,77250
8/27/24,Jaffna,Tomatoes,124500
8/27/24,Jaffna,Potatoes,96250
8/27/24,Jaffna,Brinjals,29000
8/27/24,Jaffna,Pumpkins,62000
8/27/24,Jaffna,Spinach,85250
8/28/24,Colombo,Carrots,90000
8/28/24,Colombo,Beans,357300
8/28/24,Colombo,Cabbage,50400
8/28/24,Colombo,Tomatoes,284400
8/28/24,Colombo,Potatoes,123300
8/28/24,Colombo,Brinjals,188100
8/28/24,Colombo,Pumpkins,333000
8/28/24,Colombo,Spinach,235800
8/28/24,Kandy,Carrots,228600
8/28/24,Kandy,Beans,211200
8/28/24,Kandy,Cabbage,141000
8/28/24,Kandy,Tomatoes,156600
8/28/24,Kandy,Potatoes,297600
8/28/24,Kandy,Brinjals,110400
8/28/24,Kandy,Pumpkins,109800
8/28/24,Kandy,Spinach,282000
8/28/24,Batticaloa,Carrots,88750
8/28/24,Batticaloa,Beans,42000
8/28/24,Batticaloa,Cabbage,83750
8/28/24,Batticaloa,Tomatoes,29750
8/28/24,Batticaloa,Potatoes,41250
8/28/24,Batticaloa,Brinjals,69750
8/28/24,Batticaloa,Pumpkins,58250
8/28/24,Batticaloa,Spinach,26000
8/28/24,Jaffna,Carrots,21750
8/28/24,Jaffna,Beans,19500
8/28/24,Jaffna,Cabbage,92500
8/28/24,Jaffna,Tomatoes,22750
8/28/24,Jaffna,Potatoes,125000
8/28/24,Jaffna,Brinjals,36000
8/28/24,Jaffna,Pumpkins,37500
8/28/24,Jaffna,Spinach,105250
8/29/24,Colombo,Carrots,261900
8/29/24,Colombo,Beans,152100
8/29/24,Colombo,Cabbage,398700
8/29/24,Colombo,Tomatoes,285300
8/29/24,Colombo,Potatoes,103500
8/29/24,Colombo,Brinjals,260100
8/29/24,Colombo,Pumpkins,288900
8/29/24,Colombo,Spinach,368100
8/29/24,Kandy,Carrots,294600
8/29/24,Kandy,Beans,258000
8/29/24,Kandy,Cabbage,295800
8/29/24,Kandy,Tomatoes,200400
8/29/24,Kandy,Potatoes,222600
8/29/24,Kandy,Brinjals,64200
8/29/24,Kandy,Pumpkins,104400
8/29/24,Kandy,Spinach,123000
8/29/24,Batticaloa,Carrots,80250
8/29/24,Batticaloa,Beans,120750
8/29/24,Batticaloa,Cabbage,24250
8/29/24,Batticaloa,Tomatoes,29000
8/29/24,Batticaloa,Potatoes,30000
8/29/24,Batticaloa,Brinjals,58500
8/29/24,Batticaloa,Pumpkins,67500
8/29/24,Batticaloa,Spinach,106500
8/29/24,Jaffna,Carrots,61000
8/29/24,Jaffna,Beans,100250
8/29/24,Jaffna,Cabbage,77500
8/29/24,Jaffna,Tomatoes,66000
8/29/24,Jaffna,Potatoes,81750
8/29/24,Jaffna,Brinjals,66500
8/29/24,Jaffna,Pumpkins,75500
8/29/24,Jaffna,Spinach,121250
8/30/24,Colombo,Carrots,181800
8/30/24,Colombo,Beans,192600
8/30/24,Colombo,Cabbage,108000
8/30/24,Colombo,Tomatoes,371700
8/30/24,Colombo,Potatoes,367200
8/30/24,Colombo,Brinjals,327600
8/30/24,Colombo,Pumpkins,316800
8/30/24,Colombo,Spinach,277200
8/30/24,Kandy,Carrots,141000
8/30/24,Kandy,Beans,240600
8/30/24,Kandy,Cabbage,100800
8/30/24,Kandy,Tomatoes,294600
8/30/24,Kandy,Potatoes,221400
8/30/24,Kandy,Brinjals,292800
8/30/24,Kandy,Pumpkins,275400
8/30/24,Kandy,Spinach,76200
8/30/24,Batticaloa,Carrots,16000
8/30/24,Batticaloa,Beans,80250
8/30/24,Batticaloa,Cabbage,14500
8/30/24,Batticaloa,Tomatoes,16000
8/30/24,Batticaloa,Potatoes,75250
8/30/24,Batticaloa,Brinjals,115500
8/30/24,Batticaloa,Pumpkins,115750
8/30/24,Batticaloa,Spinach,16000
8/30/24,Jaffna,Carrots,104500
8/30/24,Jaffna,Beans,97500
8/30/24,Jaffna,Cabbage,114000
8/30/24,Jaffna,Tomatoes,29000
8/30/24,Jaffna,Potatoes,32000
8/30/24,Jaffna,Brinjals,52250
8/30/24,Jaffna,Pumpkins,114750
8/30/24,Jaffna,Spinach,77250
8/31/24,Colombo,Carrots,191700
8/31/24,Colombo,Beans,294300
8/31/24,Colombo,Cabbage,364500
8/31/24,Colombo,Tomatoes,100800
8/31/24,Colombo,Potatoes,418500
8/31/24,Colombo,Brinjals,67500
8/31/24,Colombo,Pumpkins,115200
8/31/24,Colombo,Spinach,178200
8/31/24,Kandy,Carrots,273600
8/31/24,Kandy,Beans,46200
8/31/24,Kandy,Cabbage,238200
8/31/24,Kandy,Tomatoes,57600
8/31/24,Kandy,Potatoes,279600
8/31/24,Kandy,Brinjals,261000
8/31/24,Kandy,Pumpkins,43800
8/31/24,Kandy,Spinach,209400
8/31/24,Batticaloa,Carrots,85750
8/31/24,Batticaloa,Beans,33500
8/31/24,Batticaloa,Cabbage,101750
8/31/24,Batticaloa,Tomatoes,69250
8/31/24,Batticaloa,Potatoes,117250
8/31/24,Batticaloa,Brinjals,45250
8/31/24,Batticaloa,Pumpkins,59000
8/31/24,Batticaloa,Spinach,58750
8/31/24,Jaffna,Carrots,116500
8/31/24,Jaffna,Beans,65000
8/31/24,Jaffna,Cabbage,63500
8/31/24,Jaffna,Tomatoes,21750
8/31/24,Jaffna,Potatoes,63000
8/31/24,Jaffna,Brinjals,18750
8/31/24,Jaffna,Pumpkins,18000
8/31/24,Jaffna,Spinach,66500
9/1/24,Colombo,Carrots,108000
9/1/24,Colombo,Beans,224100
9/1/24,Colombo,Cabbage,202500
9/1/24,Colombo,Tomatoes,203400
9/1/24,Colombo,Potatoes,54900
9/1/24,Colombo,Brinjals,363600
9/1/24,Colombo,Pumpkins,197100
9/1/24,Colombo,Spinach,317700
9/1/24,Kandy,Carrots,132600
9/1/24,Kandy,Beans,66000
9/1/24,Kandy,Cabbage,112200
9/1/24,Kandy,Tomatoes,80400
9/1/24,Kandy,Potatoes,291600
9/1/24,Kandy,Brinjals,190800
9/1/24,Kandy,Pumpkins,144000
9/1/24,Kandy,Spinach,127800
9/1/24,Batticaloa,Carrots,67000
9/1/24,Batticaloa,Beans,23750
9/1/24,Batticaloa,Cabbage,111500
9/1/24,Batticaloa,Tomatoes,99500
9/1/24,Batticaloa,Potatoes,54000
9/1/24,Batticaloa,Brinjals,97250
9/1/24,Batticaloa,Pumpkins,13000
9/1/24,Batticaloa,Spinach,92000
9/1/24,Jaffna,Carrots,69750
9/1/24,Jaffna,Beans,96500
9/1/24,Jaffna,Cabbage,18250
9/1/24,Jaffna,Tomatoes,13500
9/1/24,Jaffna,Potatoes,43250
9/1/24,Jaffna,Brinjals,42750
9/1/24,Jaffna,Pumpkins,16250
9/1/24,Jaffna,Spinach,76750
9/2/24,Colombo,Carrots,360900
9/2/24,Colombo,Beans,207000
9/2/24,Colombo,Cabbage,159300
9/2/24,Colombo,Tomatoes,263700
9/2/24,Colombo,Potatoes,49500
9/2/24,Colombo,Brinjals,258300
9/2/24,Colombo,Pumpkins,143100
9/2/24,Colombo,Spinach,162000
9/2/24,Kandy,Carrots,171600
9/2/24,Kandy,Beans,190800
9/2/24,Kandy,Cabbage,288000
9/2/24,Kandy,Tomatoes,102600
9/2/24,Kandy,Potatoes,269400
9/2/24,Kandy,Brinjals,238800
9/2/24,Kandy,Pumpkins,198000
9/2/24,Kandy,Spinach,114600
9/2/24,Batticaloa,Carrots,50500
9/2/24,Batticaloa,Beans,108250
9/2/24,Batticaloa,Cabbage,91000
9/2/24,Batticaloa,Tomatoes,27750
9/2/24,Batticaloa,Potatoes,20750
9/2/24,Batticaloa,Brinjals,65750
9/2/24,Batticaloa,Pumpkins,30000
9/2/24,Batticaloa,Spinach,14250
9/2/24,Jaffna,Carrots,35750
9/2/24,Jaffna,Beans,87000
9/2/24,Jaffna,Cabbage,72500
9/2/24,Jaffna,Tomatoes,115750
9/2/24,Jaffna,Potatoes,89500
9/2/24,Jaffna,Brinjals,115250
9/2/24,Jaffna,Pumpkins,97000
9/2/24,Jaffna,Spinach,95250
9/3/24,Colombo,Carrots,196200
9/3/24,Colombo,Beans,357300
9/3/24,Colombo,Cabbage,252000
9/3/24,Colombo,Tomatoes,65700
9/3/24,Colombo,Potatoes,403200
9/3/24,Colombo,Brinjals,123300
9/3/24,Colombo,Pumpkins,90000
9/3/24,Colombo,Spinach,343800
9/3/24,Kandy,Carrots,252000
9/3/24,Kandy,Beans,253800
9/3/24,Kandy,Cabbage,189000
9/3/24,Kandy,Tomatoes,103800
9/3/24,Kandy,Potatoes,44400
9/3/24,Kandy,Brinjals,141600
9/3/24,Kandy,Pumpkins,78000
9/3/24,Kandy,Spinach,175800
9/3/24,Batticaloa,Carrots,75500
9/3/24,Batticaloa,Beans,17750
9/3/24,Batticaloa,Cabbage,32750
9/3/24,Batticaloa,Tomatoes,50750
9/3/24,Batticaloa,Potatoes,110750
9/3/24,Batticaloa,Brinjals,36250
9/3/24,Batticaloa,Pumpkins,65250
9/3/24,Batticaloa,Spinach,45250
9/3/24,Jaffna,Carrots,108750
9/3/24,Jaffna,Beans,81250
9/3/24,Jaffna,Cabbage,58750
9/3/24,Jaffna,Tomatoes,97000
9/3/24,Jaffna,Potatoes,109500
9/3/24,Jaffna,Brinjals,70750
9/3/24,Jaffna,Pumpkins,57250
